timestamp,runecrafting,magic,fletching,woodcutting,firemaking,construction,farming,herblore,thieving,mining,smithing
1615496498.8603497,46515.78776290631,65521.8893129771,98981.32301740813,56397.19352409639,63591.66492146597,46843.45389221557,64015.32809917355,40447.64323843416,57366.65445544555,37009.44688644689,63109.8890356671
1615925982.4506729,49883.979857819904,48308.09132420091,98580.59815242494,52902.173310225306,58221.126923076925,32417.335987261147,53555.09333333333,26963.26714801444,47633.76019777503,32354.089525514773,55397.50087260035
1616012130.590965,51993.66614420063,32651.934630350195,81451.97734627832,52943.32277710109,56236.20450281426,33530.078498293515,41584.26731707317,32411.51724137931,42970.76296296297,28277.403174603176,52254.32211538462
1616097847.1927125,47770.18943298969,45029.75531077891,93640.1171875,51352.926596758814,64284.390101892284,39230.60401721664,49193.89354568315,31457.453321364454,50187.13953488372,29628.0734375,60410.87135506004
1616185987.1064146,45462.943597560974,35874.82828282828,60777.34042553192,47408.735031847136,39823.39089184061,36744.0626349892,46155.95102040816,19073.14864864865,45763.21880650995,28318.834951456312,43706.87816091954
1616271710.1293793,54011.39301972686,38005.79090183559,67386.7306501548,47153.79589509692,50010.71264367816,42428.220183486235,45413.30061892131,30225.085545722715,38864.501519756835,30140.74243902439,69725.86965376782
1616359460.6570723,50048.54755784062,20505.276385725134,66179.9875,42679.83836589698,27791.369680851065,50751.89156626506,41481.811428571425,24045.658208955225,39305.765432098764,24529.129032258064,78382.72535211267
1616444687.8381083,49713.71743486974,27364.65031152648,85640.94422310757,52066.42255639098,62804.825358851675,44957.77804295943,42972.358556461004,45993.705128205125,47552.39635535308,28714.710317460318,94962.13941018766
1616531491.6290984,50574.26820603908,35316.96079938509,103016.73913043478,45062.04252400549,54843.42322834646,38393.74693877551,42443.20531154239,31694.59490740741,33381.93131313131,28522.665048543688,59736.572164948455
1616616353.748736,40134.32817869416,35417.526856240125,94985.94890510949,51483.33164556962,57878.459143968874,23396.21480406386,43062.26488095238,24829.099885189436,46979.37064220184,24352.960829493088,75854.26363636364
1616703752.3908956,43612.6106870229,34414.50341167551,106429.58409785933,49381.47576099211,39839.38539898132,22755.82396694215,42524.62071846282,21520.65019379845,41360.43939393939,21825.886694386696,62672.10778443114
1616789323.3698223,48079.624113475176,49952.47615384615,80031.17060367455,47240.303162486365,46870.13406940063,19640.683318465657,44462.77126341866,22713.627469426152,34456.30059523809,29114.08904109589,70724.81428571428
1616876399.268128,42618.27518427518,52471.18811881188,110760.67303102625,40480.31457564576,55274.04520547945,30203.424164524422,50728.70889261745,28811.14466546112,50375.10012674271,26707.138817480718,66932.28956228956
1616962368.2034733,42775.18875,56357.31587177482,90953.31890660593,47511.237318840576,70182.05473965287,33164.37869822485,55408.04355108878,32318.335532516492,52750.0551558753,27997.475,59282.62356792144
1617049777.802539,41013.654867256635,37660.079812206575,95031.21238938053,50445.88522727273,44085.31941923775,23610.650306748466,40746.460331299044,28010.33628318584,43723.852512155594,25436.01411509229,61214.01018329939
